variant,pattern,n,max_run_len,iter,comparisons,time_ns
runs,random_asc_runs,10000,8,5,105314,231086
runs,random_asc_runs,10000,8,6,104951,241534
runs,random_asc_runs,10000,8,7,105089,245600
runs,random_asc_runs,10000,8,8,106148,252610
runs,random_asc_runs,10000,8,9,105691,303780
runs,random_asc_runs,10000,8,10,105776,246240
runs,random_asc_runs,10000,8,11,104451,236443
runs,random_asc_runs,10000,8,12,105226,238602
runs,random_asc_runs,10000,8,13,104873,657892
runs,random_asc_runs,10000,8,14,105311,236751
runs,random_asc_runs,10000,8,15,105589,239197
runs,random_asc_runs,10000,8,16,105174,239154
runs,random_asc_runs,10000,8,17,105183,235130
runs,random_asc_runs,10000,8,18,104539,262518
runs,random_asc_runs,10000,8,19,104756,275368
runs,random_asc_runs,10000,8,20,104968,295801
runs,random_asc_runs,10000,8,21,104388,276205
runs,random_asc_runs,10000,8,22,105182,281628
runs,random_asc_runs,10000,8,23,105386,284912
runs,random_asc_runs,10000,8,24,104243,278476
runs,random_asc_runs,10000,8,25,104753,281044
runs,random_asc_runs,10000,8,26,104901,281991
runs,random_asc_runs,10000,8,27,105029,276867
runs,random_asc_runs,10000,8,28,105315,299849
runs,random_asc_runs,10000,8,29,105632,278377
vanilla,random_desc_runs,10000,8,0,113565,337813
vanilla,random_desc_runs,10000,8,1,113755,320862
vanilla,random_desc_runs,10000,8,2,113558,347864
vanilla,random_desc_runs,10000,8,3,113339,348481
vanilla,random_desc_runs,10000,8,4,113868,318085
vanilla,random_desc_runs,10000,8,5,113614,362741
vanilla,random_desc_runs,10000,8,6,113398,341251
vanilla,random_desc_runs,10000,8,7,113502,334650
vanilla,random_desc_runs,10000,8,8,113247,347279
vanilla,random_desc_runs,10000,8,9,113689,378049
vanilla,random_desc_runs,10000,8,10,113522,625788
vanilla,random_desc_runs,10000,8,11,113605,457830
vanilla,random_desc_runs,10000,8,12,113623,338440
vanilla,random_desc_runs,10000,8,13,113557,324433
vanilla,random_desc_runs,10000,8,14,113508,323739
vanilla,random_desc_runs,10000,8,15,113520,333668
vanilla,random_desc_runs,10000,8,16,113686,321028
vanilla,random_desc_runs,10000,8,17,114097,333459
vanilla,random_desc_runs,10000,8,18,113278,334077
vanilla,random_desc_runs,10000,8,19,113489,368208
vanilla,random_desc_runs,10000,8,20,113348,320499
vanilla,random_desc_runs,10000,8,21,113578,342860
vanilla,random_desc_runs,10000,8,22,113689,325535
vanilla,random_desc_runs,10000,8,23,113609,345692
vanilla,random_desc_runs,10000,8,24,113252,352129
vanilla,random_desc_runs,10000,8,25,113577,395666
vanilla,random_desc_runs,10000,8,26,113732,328412
vanilla,random_desc_runs,10000,8,27,113668,322229
vanilla,random_desc_runs,10000,8,28,113489,337019
vanilla,random_desc_runs,10000,8,29,113471,401888
runs,random_desc_runs,10000,8,0,105145,287006
runs,random_desc_runs,10000,8,1,106024,289486
runs,random_desc_runs,10000,8,2,105418,287127
runs,random_desc_runs,10000,8,3,104771,282697
runs,random_desc_runs,10000,8,4,105598,285882
runs,random_desc_runs,10000,8,5,105386,267896
runs,random_desc_runs,10000,8,6,105177,286612
runs,random_desc_runs,10000,8,7,105349,256346
runs,random_desc_runs,10000,8,8,105196,305808
runs,random_desc_runs,10000,8,9,105454,283931
runs,random_desc_runs,10000,8,10,105141,285232
runs,random_desc_runs,10000,8,11,106102,337691
runs,random_desc_runs,10000,8,12,105465,1032338
runs,random_desc_runs,10000,8,13,105074,283358
runs,random_desc_runs,10000,8,14,105013,282179
runs,random_desc_runs,10000,8,15,104819,297763
runs,random_desc_runs,10000,8,16,105261,279214
runs,random_desc_runs,10000,8,17,105764,284813
runs,random_desc_runs,10000,8,18,105124,281099
runs,random_desc_runs,10000,8,19,104679,279159
runs,random_desc_runs,10000,8,20,105107,307428
runs,random_desc_runs,10000,8,21,104870,254626
runs,random_desc_runs,10000,8,22,104980,256996
runs,random_desc_runs,10000,8,23,105447,247629
runs,random_desc_runs,10000,8,24,104862,244873
runs,random_desc_runs,10000,8,25,105158,247253
runs,random_desc_runs,10000,8,26,105277,245788
runs,random_desc_runs,10000,8,27,105592,260722
runs,random_desc_runs,10000,8,28,105017,237787
runs,random_desc_runs,10000,8,29,105522,235781
vanilla,random_mixed_runs,10000,8,0,113219,323100
vanilla,random_mixed_runs,10000,8,1,113213,311142
vanilla,random_mixed_runs,10000,8,2,113598,312674
vanilla,random_mixed_runs,10000,8,3,113291,326990
vanilla,random_mixed_runs,10000,8,4,113659,310866
vanilla,random_mixed_runs,10000,8,5,113456,306260
vanilla,random_mixed_runs,10000,8,6,113512,320234
vanilla,random_mixed_runs,10000,8,7,113527,306954
vanilla,random_mixed_runs,10000,8,8,113240,303229
vanilla,random_mixed_runs,10000,8,9,113529,305609
vanilla,random_mixed_runs,10000,8,10,113456,307769
vanilla,random_mixed_runs,10000,8,11,113364,305135
vanilla,random_mixed_runs,10000,8,12,113690,365247
vanilla,random_mixed_runs,10000,8,13,113488,335575
vanilla,random_mixed_runs,10000,8,14,113528,332786
vanilla,random_mixed_runs,10000,8,15,113617,294798
vanilla,random_mixed_runs,10000,8,16,113677,295106
vanilla,random_mixed_runs,10000,8,17,113463,297696
vanilla,random_mixed_runs,10000,8,18,113144,297520
vanilla,random_mixed_runs,10000,8,19,113441,307119
vanilla,random_mixed_runs,10000,8,20,113251,293982
vanilla,random_mixed_runs,10000,8,21,113518,300297
vanilla,random_mixed_runs,10000,8,22,113798,296010
vanilla,random_mixed_runs,10000,8,23,113337,306260
vanilla,random_mixed_runs,10000,8,24,113276,312299
vanilla,random_mixed_runs,10000,8,25,113694,345284
vanilla,random_mixed_runs,10000,8,26,113705,312982
vanilla,random_mixed_runs,10000,8,27,113680,308122
vanilla,random_mixed_runs,10000,8,28,113514,305444
vanilla,random_mixed_runs,10000,8,29,113846,305973
runs,random_mixed_runs,10000,8,0,109736,302424
runs,random_mixed_runs,10000,8,1,109365,258165
runs,random_mixed_runs,10000,8,2,109301,256942
runs,random_mixed_runs,10000,8,3,109340,257669
runs,random_mixed_runs,10000,8,4,109810,262540
runs,random_mixed_runs,10000,8,5,109624,256765
runs,random_mixed_runs,10000,8,6,109828,277231
runs,random_mixed_runs,10000,8,7,109425,294137
runs,random_mixed_runs,10000,8,8,109289,256985
runs,random_mixed_runs,10000,8,9,109453,296738
runs,random_mixed_runs,10000,8,10,109632,313181
runs,random_mixed_runs,10000,8,11,109380,313412
runs,random_mixed_runs,10000,8,12,110141,315076
runs,random_mixed_runs,10000,8,13,109936,324113
runs,random_mixed_runs,10000,8,14,109200,308739
runs,random_mixed_runs,10000,8,15,109538,310602
runs,random_mixed_runs,10000,8,16,109908,309522
runs,random_mixed_runs,10000,8,17,109799,303614
runs,random_mixed_runs,10000,8,18,109444,340766
runs,random_mixed_runs,10000,8,19,109687,302027
runs,random_mixed_runs,10000,8,20,109451,279952
runs,random_mixed_runs,10000,8,21,109748,279865
runs,random_mixed_runs,10000,8,22,109982,275147
runs,random_mixed_runs,10000,8,23,109712,272678
runs,random_mixed_runs,10000,8,24,109562,267124
runs,random_mixed_runs,10000,8,25,109785,268546
runs,random_mixed_runs,10000,8,26,109438,317005
runs,random_mixed_runs,10000,8,27,109787,304155
runs,random_mixed_runs,10000,8,28,109736,318427
runs,random_mixed_runs,10000,8,29,109832,304198
vanilla,full_random,50000,8,0,721217,5436925
vanilla,full_random,50000,8,1,721314,4107156
vanilla,full_random,50000,8,2,721285,4009499
vanilla,full_random,50000,8,3,721266,3809305
vanilla,full_random,50000,8,4,721368,3881899
vanilla,full_random,50000,8,5,721344,3697575
vanilla,full_random,50000,8,6,721373,3866536
vanilla,full_random,50000,8,7,721176,4327342
vanilla,full_random,50000,8,8,721478,4203512
vanilla,full_random,50000,8,9,721097,4103111
vanilla,full_random,50000,8,10,721307,4398582
vanilla,full_random,50000,8,11,721200,4442982
vanilla,full_random,50000,8,12,721384,4127864
vanilla,full_random,50000,8,13,721351,4374941
vanilla,full_random,50000,8,14,721107,4251838
vanilla,full_random,50000,8,15,721160,3730605
vanilla,full_random,50000,8,16,721344,4055270
vanilla,full_random,50000,8,17,721357,3843503
vanilla,full_random,50000,8,18,721123,3630161
vanilla,full_random,50000,8,19,721228,3777553
vanilla,full_random,50000,8,20,721175,3578979
vanilla,full_random,50000,8,21,721310,4357539
vanilla,full_random,50000,8,22,721183,3634370
vanilla,full_random,50000,8,23,721260,3542754
vanilla,full_random,50000,8,24,721218,3750641
vanilla,full_random,50000,8,25,721180,3632298
vanilla,full_random,50000,8,26,721140,3543999
vanilla,full_random,50000,8,27,721425,3590320
vanilla,full_random,50000,8,28,721340,3613640
vanilla,full_random,50000,8,29,721419,3565270
runs,full_random,50000,8,0,758835,3616053
runs,full_random,50000,8,1,759423,3870483
runs,full_random,50000,8,2,759017,4274652
runs,full_random,50000,8,3,759575,5022509
runs,full_random,50000,8,4,758869,4047830
runs,full_random,50000,8,5,758778,3969119
runs,full_random,50000,8,6,758998,4283457
runs,full_random,50000,8,7,758805,3637566
runs,full_random,50000,8,8,759168,3669659
runs,full_random,50000,8,9,758827,3733041
runs,full_random,50000,8,10,758960,3779681
runs,full_random,50000,8,11,759051,3621751
runs,full_random,50000,8,12,759113,3744149
runs,full_random,50000,8,13,758820,3594364
runs,full_random,50000,8,14,758826,3563770
runs,full_random,50000,8,15,758902,3734540
runs,full_random,50000,8,16,759182,4186781
runs,full_random,50000,8,17,759169,4138929
runs,full_random,50000,8,18,758881,4132339
runs,full_random,50000,8,19,759351,3929091
runs,full_random,50000,8,20,758989,3834686
runs,full_random,50000,8,21,759182,3667992
runs,full_random,50000,8,22,758692,3697818
runs,full_random,50000,8,23,759122,3552122
runs,full_random,50000,8,24,759308,3562173
runs,full_random,50000,8,25,758900,4050574
runs,full_random,50000,8,26,759039,4410418
runs,full_random,50000,8,27,758837,4115289
runs,full_random,50000,8,28,758765,3993332
runs,full_random,50000,8,29,759512,8120590
vanilla,random_asc_runs,50000,8,0,684435,2063188
vanilla,random_asc_runs,50000,8,1,684269,2078077
vanilla,random_asc_runs,50000,8,2,684051,1980587
vanilla,random_asc_runs,50000,8,3,683485,1984080
vanilla,random_asc_runs,50000,8,4,683775,1818797
vanilla,random_asc_runs,50000,8,5,684168,1834945
vanilla,random_asc_runs,50000,8,6,684151,1800803
vanilla,random_asc_runs,50000,8,7,683834,1761624
vanilla,random_asc_runs,50000,8,8,683523,1744508
vanilla,random_asc_runs,50000,8,9,685033,1775201
vanilla,random_asc_runs,50000,8,10,684320,1791314
vanilla,random_asc_runs,50000,8,11,684190,1697845
vanilla,random_asc_runs,50000,8,12,683619,1792780
vanilla,random_asc_runs,50000,8,13,683945,1724185
vanilla,random_asc_runs,50000,8,14,684629,1714729
vanilla,random_asc_runs,50000,8,15,683581,1707202
vanilla,random_asc_runs,50000,8,16,684743,2160690
vanilla,random_asc_runs,50000,8,17,684477,2179668
vanilla,random_asc_runs,50000,8,18,683810,3485928
vanilla,random_asc_runs,50000,8,19,684178,2018972
vanilla,random_asc_runs,50000,8,20,683911,2213756
vanilla,random_asc_runs,50000,8,21,683392,2068985
vanilla,random_asc_runs,50000,8,22,683392,2696708
vanilla,random_asc_runs,50000,8,23,684412,2205005
vanilla,random_asc_runs,50000,8,24,683941,1829512
vanilla,random_asc_runs,50000,8,25,683593,1769933
vanilla,random_asc_runs,50000,8,26,684795,1718653
vanilla,random_asc_runs,50000,8,27,683978,2014772
vanilla,random_asc_runs,50000,8,28,684405,1797949
vanilla,random_asc_runs,50000,8,29,684101,1896750
runs,random_asc_runs,50000,8,0,643934,1579922
runs,random_asc_runs,50000,8,1,644217,1540665
runs,random_asc_runs,50000,8,2,643268,1529765
runs,random_asc_runs,50000,8,3,643409,1674085
runs,random_asc_runs,50000,8,4,644734,1686638
runs,random_asc_runs,50000,8,5,644521,1709649
runs,random_asc_runs,50000,8,6,643722,1676289
runs,random_asc_runs,50000,8,7,644605,1625636
runs,random_asc_runs,50000,8,8,642184,1581201
runs,random_asc_runs,50000,8,9,644954,1622297
runs,random_asc_runs,50000,8,10,644393,1639401
runs,random_asc_runs,50000,8,11,643479,1733609
runs,random_asc_runs,50000,8,12,643917,1712228
runs,random_asc_runs,50000,8,13,644102,1927069
runs,random_asc_runs,50000,8,14,644014,2184065
runs,random_asc_runs,50000,8,15,643003,2540349
runs,random_asc_runs,50000,8,16,644752,1987222
runs,random_asc_runs,50000,8,17,643992,1803106
runs,random_asc_runs,50000,8,18,642612,1741587
runs,random_asc_runs,50000,8,19,643808,1745124
runs,random_asc_runs,50000,8,20,643616,1752880
runs,random_asc_runs,50000,8,21,643238,1753810
runs,random_asc_runs,50000,8,22,644266,1722940
runs,random_asc_runs,50000,8,23,643256,1784756
runs,random_asc_runs,50000,8,24,644106,1609117
runs,random_asc_runs,50000,8,25,643587,1493265
runs,random_asc_runs,50000,8,26,643731,1517400
runs,random_asc_runs,50000,8,27,643850,1535265
runs,random_asc_runs,50000,8,28,643139,1640349
runs,random_asc_runs,50000,8,29,644368,1550078
vanilla,random_desc_runs,50000,8,0,683662,1940294
vanilla,random_desc_runs,50000,8,1,684187,1946709
vanilla,random_desc_runs,50000,8,2,683703,1830350
vanilla,random_desc_runs,50000,8,3,684376,1814832
vanilla,random_desc_runs,50000,8,4,683843,1812187
vanilla,random_desc_runs,50000,8,5,683912,1787920
vanilla,random_desc_runs,50000,8,6,683905,1786530
vanilla,random_desc_runs,50000,8,7,684220,2122160
vanilla,random_desc_runs,50000,8,8,684054,1857218
vanilla,random_desc_runs,50000,8,9,684326,2246840
vanilla,random_desc_runs,50000,8,10,683641,2414964
vanilla,random_desc_runs,50000,8,11,684378,2351120
vanilla,random_desc_runs,50000,8,12,684830,5269959
vanilla,random_desc_runs,50000,8,13,683644,6999457
vanilla,random_desc_runs,50000,8,14,684493,2205512
vanilla,random_desc_runs,50000,8,15,684375,2262225
vanilla,random_desc_runs,50000,8,16,683965,2463753
vanilla,random_desc_runs,50000,8,17,684016,2270679
vanilla,random_desc_runs,50000,8,18,683694,2274227
vanilla,random_desc_runs,50000,8,19,684172,2221096
vanilla,random_desc_runs,50000,8,20,683475,2184341
vanilla,random_desc_runs,50000,8,21,683754,2308238
vanilla,random_desc_runs,50000,8,22,683898,2408071
vanilla,random_desc_runs,50000,8,23,683819,2061943
vanilla,random_desc_runs,50000,8,24,684019,2334170
vanilla,random_desc_runs,50000,8,25,683898,2289138
vanilla,random_desc_runs,50000,8,26,683386,2413267
vanilla,random_desc_runs,50000,8,27,684208,4796017
vanilla,random_desc_runs,50000,8,28,684693,4450236
vanilla,random_desc_runs,50000,8,29,684319,2348398
runs,random_desc_runs,50000,8,0,644930,2028880
runs,random_desc_runs,50000,8,1,645330,1908345
runs,random_desc_runs,50000,8,2,644275,2502630
runs,random_desc_runs,50000,8,3,645749,1806611
runs,random_desc_runs,50000,8,4,646158,1831606
runs,random_desc_runs,50000,8,5,645831,2196309
runs,random_desc_runs,50000,8,6,645825,2010442
runs,random_desc_runs,50000,8,7,645203,2125467
runs,random_desc_runs,50000,8,8,645183,2002749
runs,random_desc_runs,50000,8,9,644386,2097022
runs,random_desc_runs,50000,8,10,644382,2092459
runs,random_desc_runs,50000,8,11,644832,1916236
runs,random_desc_runs,50000,8,12,646424,1645552
runs,random_desc_runs,50000,8,13,644521,1819384
runs,random_desc_runs,50000,8,14,645367,1789947
runs,random_desc_runs,50000,8,15,644774,2076876
runs,random_desc_runs,50000,8,16,644372,2009726
runs,random_desc_runs,50000,8,17,645247,1967450
runs,random_desc_runs,50000,8,18,644729,2085175
runs,random_desc_runs,50000,8,19,645009,2063673
runs,random_desc_runs,50000,8,20,644768,5941584
runs,random_desc_runs,50000,8,21,645397,5400568
runs,random_desc_runs,50000,8,22,645087,1838979
runs,random_desc_runs,50000,8,23,643882,2003268
runs,random_desc_runs,50000,8,24,644038,2007125
runs,random_desc_runs,50000,8,25,643988,1983419
runs,random_desc_runs,50000,8,26,643937,1999223
runs,random_desc_runs,50000,8,27,644984,1979680
runs,random_desc_runs,50000,8,28,645294,10083529
runs,random_desc_runs,50000,8,29,644630,1930310
vanilla,random_mixed_runs,50000,8,0,683958,2560748
vanilla,random_mixed_runs,50000,8,1,684316,13818683
vanilla,random_mixed_runs,50000,8,2,683904,2613869
vanilla,random_mixed_runs,50000,8,3,683680,2515078
vanilla,random_mixed_runs,50000,8,4,684265,2320603
vanilla,random_mixed_runs,50000,8,5,683922,4087891
vanilla,random_mixed_runs,50000,8,6,683888,7770291
vanilla,random_mixed_runs,50000,8,7,684194,2491659
vanilla,random_mixed_runs,50000,8,8,683969,2579881
vanilla,random_mixed_runs,50000,8,9,683812,11662081
vanilla,random_mixed_runs,50000,8,10,683949,2550169
vanilla,random_mixed_runs,50000,8,11,684402,2410004
vanilla,random_mixed_runs,50000,8,12,683757,2465561
vanilla,random_mixed_runs,50000,8,13,684366,7933064
vanilla,random_mixed_runs,50000,8,14,683575,2896765
vanilla,random_mixed_runs,50000,8,15,684047,2320474
vanilla,random_mixed_runs,50000,8,16,684371,2445349
vanilla,random_mixed_runs,50000,8,17,683861,2444522
vanilla,random_mixed_runs,50000,8,18,684592,2405651
vanilla,random_mixed_runs,50000,8,19,683948,2262357
vanilla,random_mixed_runs,50000,8,20,683758,10385648
vanilla,random_mixed_runs,50000,8,21,684117,2418578
vanilla,random_mixed_runs,50000,8,22,684094,2472625
vanilla,random_mixed_runs,50000,8,23,684406,2517006
vanilla,random_mixed_runs,50000,8,24,683422,4960068
vanilla,random_mixed_runs,50000,8,25,684383,6008607
vanilla,random_mixed_runs,50000,8,26,683585,2403898
vanilla,random_mixed_runs,50000,8,27,685000,2388051
vanilla,random_mixed_runs,50000,8,28,683284,2784847
vanilla,random_mixed_runs,50000,8,29,684297,2512862
runs,random_mixed_runs,50000,8,0,660820,2621320
runs,random_mixed_runs,50000,8,1,661930,1776435
runs,random_mixed_runs,50000,8,2,661592,2019623
runs,random_mixed_runs,50000,8,3,660296,1991464
runs,random_mixed_runs,50000,8,4,661251,2170267
runs,random_mixed_runs,50000,8,5,661064,2179403
runs,random_mixed_runs,50000,8,6,661234,2183569
runs,random_mixed_runs,50000,8,7,660839,4924449
runs,random_mixed_runs,50000,8,8,660809,2791316
runs,random_mixed_runs,50000,8,9,660598,2139227
runs,random_mixed_runs,50000,8,10,661215,2124596
runs,random_mixed_runs,50000,8,11,660369,2066175
runs,random_mixed_runs,50000,8,12,660492,2119615
runs,random_mixed_runs,50000,8,13,661743,2137314
runs,random_mixed_runs,50000,8,14,660660,1662953
runs,random_mixed_runs,50000,8,15,661260,1812088
runs,random_mixed_runs,50000,8,16,661274,1784095
runs,random_mixed_runs,50000,8,17,660277,1746723
runs,random_mixed_runs,50000,8,18,661659,1661223
runs,random_mixed_runs,50000,8,19,660865,1762769
runs,random_mixed_runs,50000,8,20,660618,1676135
runs,random_mixed_runs,50000,8,21,661176,1901721
runs,random_mixed_runs,50000,8,22,661250,1881145
runs,random_mixed_runs,50000,8,23,661005,1977963
runs,random_mixed_runs,50000,8,24,660547,2224501
runs,random_mixed_runs,50000,8,25,662014,2082816
runs,random_mixed_runs,50000,8,26,662211,3300052
runs,random_mixed_runs,50000,8,27,662417,6627303
runs,random_mixed_runs,50000,8,28,661219,1945771
runs,random_mixed_runs,50000,8,29,661117,2010090
vanilla,full_random,100000,8,0,1542289,8566506
vanilla,full_random,100000,8,1,1542237,8290973
vanilla,full_random,100000,8,2,1542498,9354016
vanilla,full_random,100000,8,3,1542522,9078537
vanilla,full_random,100000,8,4,1542686,8602687
vanilla,full_random,100000,8,5,1542328,8021368
vanilla,full_random,100000,8,6,1542196,9018076
vanilla,full_random,100000,8,7,1542370,9983183
vanilla,full_random,100000,8,8,1542254,9213521
vanilla,full_random,100000,8,9,1542159,8226754
vanilla,full_random,100000,8,10,1542489,8522025
vanilla,full_random,100000,8,11,1542259,8745750
vanilla,full_random,100000,8,12,1542373,9760754
vanilla,full_random,100000,8,13,1542610,9188194
vanilla,full_random,100000,8,14,1542933,9185197
vanilla,full_random,100000,8,15,1542337,9003143
vanilla,full_random,100000,8,16,1542503,8218708
vanilla,full_random,100000,8,17,1542433,8111398
vanilla,full_random,100000,8,18,1542355,8205053
vanilla,full_random,100000,8,19,1542299,9218116
vanilla,full_random,100000,8,20,1542686,8924872
vanilla,full_random,100000,8,21,1542699,8096333
vanilla,full_random,100000,8,22,1542637,8048006
vanilla,full_random,100000,8,23,1542731,8119344
